sid,family_id,class_name,y,exec_bytes,first_stop_offset,region_bytes,near_empty,whole_body,no_stop,stop_at_final_byte,feature_nnz,feature_l1,features_finite,oof_score_first_stop_full
ethereum:0x1aef6286650aa180051f7a4b81c854244395ad54,F00165,malicious,1,4151,464.0,465,False,False,False,False,202,780.1036376953125,True,0.997448205947876
ethereum:0x0000013e81b16d6f369a3376cb38381c06606ed8,F00013,malicious,1,3370,108.0,109,False,False,False,False,57,217.76864624023438,True,0.9980840682983398
ethereum:0x2035b40ada2a246ddca8e5cc3debf9654004484b,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
ethereum:0x38f34ffe6266c3f3e6a2c1e2a2ff091884a5482e,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
ethereum:0x9605236172776a72d14c4f8038e053454ad10ad8,F00007,malicious,1,2847,169.0,170,False,False,False,False,119,301.0081481933594,True,0.9968383312225342
ethereum:0xb89f4c98d5906383490c06c745a68a08fed48209,F00166,malicious,1,3340,208.0,209,False,False,False,False,112,383.86346435546875,True,0.9990193843841553
ethereum:0xa03fc3c62d26253b3ec3076cb871afa3b5fa60ab,F00006,malicious,1,2214,442.0,443,False,False,False,False,204,775.20703125,True,0.931821882724762
ethereum:0x28d0c57d3f0ae14d6307fea3972d704166e26785,F00127,malicious,1,669,149.0,150,False,False,False,False,121,272.1513977050781,True,0.9988393187522888
ethereum:0xc39d0c269aec8e45563d1616d82f5c6a20065332,F00120,malicious,1,4180,81.0,82,False,False,False,False,54,166.6671142578125,True,0.9990434050559998
ethereum:0xf52a8ce4154e380d8d96477c6cad9296e404c878,F00114,malicious,1,1784,304.0,305,False,False,False,False,172,545.128173828125,True,0.9963232278823853
ethereum:0xa88c68635a153ae504b79ba3d0839ffe94fc7508,F00003,malicious,1,1224,250.0,251,False,False,False,False,150,436.41876220703125,True,0.9979928731918335
ethereum:0xf903dd08547de6601ca1d0a880d0d9912d762d5e,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0x58753e0a351623a4cbaa8e7b247d1e813cb7e3cf,F00116,malicious,1,6954,219.0,220,False,False,False,False,112,404.8333435058594,True,0.9991082549095154
ethereum:0x70602eac62eda029d878ca4a52690bc276e53c0c,F00167,malicious,1,390,187.0,188,False,False,False,False,148,377.9818115234375,True,0.9939075112342834
ethereum:0x6f46ec250925dbe74d54f7649b876bd6356a4d27,F00003,malicious,1,1395,250.0,251,False,False,False,False,150,436.41876220703125,True,0.9979928731918335
ethereum:0xb2b28aaf0fa0a9d417d4201a22cfd5dd9ea159ff,F00069,malicious,1,2684,255.0,256,False,False,False,False,147,455.6983947753906,True,0.9985324144363403
ethereum:0x46b3daa28e41ba2233523acfce0b960331086a7b,F00116,malicious,1,6789,219.0,220,False,False,False,False,112,404.8333435058594,True,0.9991082549095154
ethereum:0x2c08fc11a7e4e817dbec359eabc8f2117113b091,F00061,malicious,1,2933,128.0,129,False,False,False,False,75,235.81198120117188,True,0.9461227059364319
ethereum:0x6db52cd2d4c1f6f8cc4f6a84b11b43c4e6b9a303,F00024,malicious,1,2140,129.0,130,False,False,False,False,58,257.90093994140625,True,0.9994309544563293
ethereum:0xeb4ef8f8c42b5dd98a3d2b630a3519e90199208b,F00003,malicious,1,1395,250.0,251,False,False,False,False,149,435.41876220703125,True,0.9979928731918335
ethereum:0xf34dc139d91320a58f18245d742f694e83cd4d68,F00132,malicious,1,1804,148.0,149,False,False,False,False,105,269.1880798339844,True,0.9995123147964478
ethereum:0xf142c83fec04b13eadbbbc6117f6d8fec59f7318,F00168,malicious,1,3124,285.0,286,False,False,False,False,169,538.9290161132812,True,0.690345048904419
ethereum:0x0000ee48d8540fe16c7e421fd6e61bdecb2748d7,F00013,malicious,1,3108,108.0,109,False,False,False,False,57,217.76864624023438,True,0.9980840682983398
ethereum:0xac8bd2651a6a366eb036aff84d984586f800cee1,F00008,malicious,1,3541,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
ethereum:0x0000ce484ce6afbf650eb6b009dae2655aa39fc4,F00013,malicious,1,3108,108.0,109,False,False,False,False,57,217.76864624023438,True,0.9980840682983398
ethereum:0xa669cd8315b80478bdc95acf73defa92a0e8d036,F00075,malicious,1,2038,239.0,240,False,False,False,False,162,426.013671875,True,0.9999117851257324
ethereum:0x98e3238b6f82538c4298c92143e3ad1cc7cce559,F00169,malicious,1,176,50.0,51,False,False,False,False,68,113.61579895019531,True,0.9588230848312378
ethereum:0x0fe0a7d4deca2a6e732d6f54f8ac55c7f62b9962,F00056,malicious,1,1279,69.0,70,False,False,False,False,51,142.58070373535156,True,0.8577033281326294
ethereum:0x9594dc63e7087611979adf0ee512c37ce8c3ba4c,F00170,malicious,1,7148,129.0,130,False,False,False,False,59,258.90093994140625,True,0.9996242523193359
ethereum:0xbd1cf204b8f8510f92c8d4c739573caade890210,F00006,malicious,1,2214,442.0,443,False,False,False,False,204,775.20703125,True,0.931821882724762
ethereum:0x577667e200d0ff51df790446de9b3f078c322726,F00003,malicious,1,1395,250.0,251,False,False,False,False,149,435.41876220703125,True,0.9979928731918335
ethereum:0x42d2fbbc453ec84e85d0fe4058e6a1a38ca32adb,F00007,malicious,1,2847,169.0,170,False,False,False,False,119,301.0081481933594,True,0.9968383312225342
ethereum:0x25684dc148e5c7ad8e8d7cd5078ce431df9b7b4a,F00171,malicious,1,1740,234.0,235,False,False,False,False,174,473.014892578125,True,0.9988147020339966
ethereum:0xf916aa0e33e4b26b7671b46e4bfce1389a9ae180,F00172,malicious,1,393,47.0,48,False,False,False,False,49,100.282470703125,True,0.9574257135391235
ethereum:0x8799a9fa7da4fb3745342e15c6b12f6ff63c2b0a,F00006,malicious,1,2214,442.0,443,False,False,False,False,204,775.20703125,True,0.931821882724762
ethereum:0x716af990aa5b57cf9f868c9f1e9de545c57db350,F00006,malicious,1,2214,442.0,443,False,False,False,False,204,775.20703125,True,0.931821882724762
ethereum:0x0fae7943e5035b65c842b47373627b7d222ac95e,F00097,malicious,1,3270,255.0,256,False,False,False,False,167,514.2758178710938,True,0.7874401807785034
ethereum:0xe4ed9d391b7a8d3ef0110699c814de4402665832,F00173,malicious,1,7576,177.0,178,False,False,False,False,68,352.958740234375,True,0.9904559254646301
ethereum:0x1a3279e529a18603d7d9c066f8f42a7a00005e85,F00174,malicious,1,3195,486.0,487,False,False,False,False,215,825.9932250976562,True,0.9985577464103699
ethereum:0xcd903e88366559dbf83ee1d3257522c6a8c6f206,F00175,malicious,1,2524,164.0,165,False,False,False,False,120,335.3227844238281,True,0.9972158670425415
ethereum:0xf67ce7d600bfed7ac9ddb85d082a873633c6eb64,F00140,malicious,1,3722,272.0,273,False,False,False,False,149,477.302978515625,True,0.9947018027305603
ethereum:0x3bf3846eb3ea815ba1e682c55b78e96de1a8d612,F00001,malicious,1,5087,132.0,133,False,False,False,False,65,235.4339599609375,True,0.8639504313468933
ethereum:0xac68d6c8805358385a3beaa567037edacbe830d8,F00128,malicious,1,818,253.0,254,False,False,False,False,159,443.4038391113281,True,0.9995425939559937
ethereum:0x5eda019df70bfcbe53e33ea40077c6ee63386301,F00038,malicious,1,3444,160.0,161,False,False,False,False,107,282.8196716308594,True,0.9995266199111938
ethereum:0x8c886bf8a303201532820287d51c733f2c8ea15b,F00024,malicious,1,2001,129.0,130,False,False,False,False,58,257.90093994140625,True,0.9994309544563293
ethereum:0x3b76b2e000697c168ada827bbdc303dd0acf80d8,F00140,malicious,1,3575,272.0,273,False,False,False,False,149,477.302978515625,True,0.9947018027305603
ethereum:0x630505d8cfafcf56721deb557fdcfdb7dd23810b,F00122,malicious,1,1950,230.0,231,False,False,False,False,130,420.63916015625,True,0.9914933443069458
ethereum:0x89383882fc2d0cd4d7952a3267a3b6dae967e704,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0x3d560dad46fbcb746ca145fd4e065ac0af7991ca,F00088,malicious,1,5352,140.0,141,False,False,False,False,59,279.9366149902344,True,0.9996801614761353
ethereum:0x82afce297189b8eabc0786f5d9c21c762bcb8216,F00007,malicious,1,2847,169.0,170,False,False,False,False,119,301.0081481933594,True,0.9968383312225342
ethereum:0x20f7837aa2078e5455506c9185a5f7200ff32608,F00038,malicious,1,3421,160.0,161,False,False,False,False,108,282.81964111328125,True,0.9996101260185242
ethereum:0xbc597fb4fef6d1d31820a592492dcc5cc9255b5e,F00031,malicious,1,4938,339.0,340,False,False,False,False,149,568.5488891601562,True,0.6719399094581604
ethereum:0xad96f83ad7df7dcfd3faf724dec83b27bb4d8ded,F00160,malicious,1,1020,296.0,297,False,False,False,False,146,485.3504638671875,True,0.9962683916091919
ethereum:0x71d3410b017de35ad643f67a4f7bc5d02af4dc71,F00121,malicious,1,1046,250.0,251,False,False,False,False,163,446.974365234375,True,0.9997333884239197
ethereum:0xf1a7aad87cc39b27002b92c413d164b02a158934,F00031,malicious,1,3399,315.0,316,False,False,False,False,156,548.3821411132812,True,0.9545584321022034
ethereum:0x8c16769db3c897bf2c61c1af7b4b89e678096a54,F00002,malicious,1,2419,80.0,81,False,False,False,False,57,165.65000915527344,True,0.9926626682281494
ethereum:0x06fc3a599f2b2b535d3e9b32092a64a00324633b,F00097,malicious,1,3117,256.0,257,False,False,False,False,167,518.2632446289062,True,0.8483919501304626
ethereum:0x47daf8e221c1807584eea30005fb458fec6afe27,F00056,malicious,1,1272,141.0,142,False,False,False,False,62,236.40570068359375,True,0.9685496091842651
ethereum:0xda4ccc6dc669ec880a132cb7c25c67e82d490e92,F00001,malicious,1,5087,132.0,133,False,False,False,False,65,235.4339599609375,True,0.8639504313468933
ethereum:0xef7b31f45b19ffef6f1ff5ae684b78b1a86c1c0c,F00002,malicious,1,2807,91.0,92,False,False,False,False,57,186.7333221435547,True,0.9960873126983643
ethereum:0x1f07336d35c9a70ed086f6aa3c4c0bd1266e6f63,F00176,malicious,1,1696,210.0,211,False,False,False,False,156,409.3333435058594,True,0.9994630217552185
ethereum:0xaecc16ab0ed7377db3ce86346a449622f669d0ee,F00098,malicious,1,2955,164.0,165,False,False,False,False,111,290.8048095703125,True,0.996547520160675
ethereum:0x2d6d3cc25b79399d52a45901abf0d53c25d05423,F00008,malicious,1,3554,102.0,103,False,False,False,False,51,205.81491088867188,True,0.9994780421257019
ethereum:0xb083055e11094618f5c7e1d801f6518184f4b6cc,F00008,malicious,1,4283,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
ethereum:0xb1541b5e1a2ce5dacad595fb9317ddb6f00a0f08,F00018,malicious,1,5255,102.0,103,False,False,False,False,51,205.81491088867188,True,0.999377965927124
ethereum:0x066ae77a4bd9ff6bbbfc1c4330d71c9957224b08,F00177,malicious,1,3508,486.0,487,False,False,False,False,215,825.9932250976562,True,0.9988718628883362
ethereum:0xfd621952b4f7a6887220b3488d849cec3168c138,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
ethereum:0x349c41a8e164a243203605dbd07889d201174d77,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
ethereum:0x67bf36772f3da35683ac840bb0af0cd8e72c7a9e,F00010,malicious,1,2299,172.0,173,False,False,False,False,136,321.3863525390625,True,0.994216799736023
ethereum:0x047440829317d30e994964ff6fa1f82884910dde,F00178,malicious,1,1289,263.0,264,False,False,False,False,149,471.4479064941406,True,0.8796831965446472
ethereum:0x5c0935ac050e939565c3e42a6882074ebb3eabda,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
bnb:0xdc51ffb83fa7f50eae82269fb282e63feecd6fdd,F00049,malicious,1,2614,227.0,228,False,False,False,False,147,402.08843994140625,True,0.9993951320648193
bnb:0x1440b2cb64db1cc5c69513113e5ebfffbc38a451,F00001,malicious,1,5110,132.0,133,False,False,False,False,65,235.4339599609375,True,0.8639504313468933
bnb:0x71f3be23621ae9fc0c883776d9f78187a7640c8b,F00157,malicious,1,2499,207.0,208,False,False,False,False,124,377.9884948730469,True,0.9930550456047058
bnb:0x4cc5066716d7047b1b816f24f27fb5e275627a1f,F00007,malicious,1,2847,169.0,170,False,False,False,False,119,301.0081481933594,True,0.9968383312225342
bnb:0xb8d5b587f5a76e1da6e38bdc813e1a0e7fdec6b0,F00068,malicious,1,596,239.0,240,False,False,False,False,148,414.4884033203125,True,0.9982048273086548
bnb:0xd53f5c32eea3e3a141f777e995ee22a0692cb077,F00002,malicious,1,2419,80.0,81,False,False,False,False,57,165.65000915527344,True,0.9926626682281494
bnb:0xddb2dbdeb44275246515fcdf960e10bd2781f1b5,F00120,malicious,1,4180,81.0,82,False,False,False,False,54,166.6671142578125,True,0.9990434050559998
bnb:0xc0698378def6c7e05703bf6c803d5f63ba73c2db,F00179,malicious,1,525,139.0,140,False,False,False,False,128,273.7317199707031,True,0.9977970123291016
bnb:0x28b2b2ce79838773008f1cb39184e8da33d6fe8a,F00031,malicious,1,4593,339.0,340,False,False,False,False,149,568.5488891601562,True,0.6719399094581604
bnb:0x6f6a83ab804a05007d11a831261be3d7fe2b2f09,F00007,malicious,1,2847,169.0,170,False,False,False,False,119,301.0081481933594,True,0.9968383312225342
bnb:0xed79a74c1d95bbf31a3f39a5f3cf9217735adf52,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
bnb:0x8972c34d0030b3a0faeb69051b72c12598cf1879,F00015,malicious,1,6377,80.0,81,False,False,False,False,51,163.67715454101562,True,0.9993033409118652
bnb:0xdc534312204495c1e784aa6437593116a608665c,F00180,malicious,1,1749,59.0,60,False,False,False,False,53,123.4411849975586,True,0.9926661849021912
bnb:0xef1f6e80c2f405d1a0acd6c36d87457113fb83c9,F00168,malicious,1,3124,285.0,286,False,False,False,False,169,538.9290161132812,True,0.690345048904419
bnb:0x307a7cf5b1e6e55e6060a68939cfc352c6742a43,F00038,malicious,1,3444,160.0,161,False,False,False,False,107,282.8196716308594,True,0.9995266199111938
bnb:0xda77f053c1ee9d2901c9cbe69da98c58fed45465,F00181,malicious,1,1614,270.0,271,False,False,False,False,141,468.9339294433594,True,0.9973260164260864
bnb:0xaf790557ca8cf63530e88fe2f7ac6c6efd38d3b3,F00041,malicious,1,6188,102.0,103,False,False,False,False,51,205.81491088867188,True,0.999377965927124
bnb:0xff02c0c9644e519256b0e03e19f41793e9c0624f,F00031,malicious,1,3399,315.0,316,False,False,False,False,156,548.3821411132812,True,0.9545584321022034
bnb:0x03d3a03315b9a80fd3bb00b1da747f88987f6d8f,F00182,malicious,1,2372,91.0,92,False,False,False,False,57,186.7333221435547,True,0.9994776844978333
bnb:0x5344e94a2673692959180f5418af73bfe7efae5d,F00006,malicious,1,2214,442.0,443,False,False,False,False,204,775.20703125,True,0.931821882724762
bnb:0x1107396baebd1da108fdb2691d08a3b3f831b4d6,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
bnb:0xd51134658c71e28238b4d2516b2664f7a98475a4,F00183,malicious,1,2871,236.0,237,False,False,False,False,155,451.5269775390625,True,0.9996215105056763
bnb:0xa9b1296efce1404b88acc18d0ff2c88831ecdbf2,F00181,malicious,1,1614,270.0,271,False,False,False,False,141,468.9339294433594,True,0.9973260164260864
bnb:0x2ea03bbf2df570a354e460e6d76f5eb246483e93,F00184,malicious,1,2699,1153.0,1154,False,False,False,False,285,2082.964599609375,True,0.005917898379266262
bnb:0x7daca39645b25b09d2f72779c823cfcfc0fc8ab8,F00168,malicious,1,3030,274.0,275,False,False,False,False,169,517.9091796875,True,0.9956613183021545
bnb:0x0057f443f4a9720c6df957bf4f2885bc68e0ece8,F00185,malicious,1,2579,160.0,161,False,False,False,False,116,293.6331481933594,True,0.9826067090034485
bnb:0xcf4362842477cbeacadf07a300cbcb9cf7a50cc1,F00031,malicious,1,5216,366.0,367,False,False,False,False,155,620.2781982421875,True,0.3828336000442505
bnb:0x9bf434ecc229f69222bb10fed215a4f5f5a840ae,F00184,malicious,1,2699,1153.0,1154,False,False,False,False,285,2082.964599609375,True,0.005917898379266262
bnb:0x0be6d14d85bc36898034d6298332eb88206b91bf,F00031,malicious,1,3399,315.0,316,False,False,False,False,156,548.3821411132812,True,0.9545584321022034
bnb:0x5f0393396359b58366049e7b11aa786de4c473fd,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
bnb:0x86002727eb3ed276b70ed900f0c243ee2a446768,F00022,malicious,1,4339,80.0,81,False,False,False,False,51,163.67715454101562,True,0.9995599389076233
bnb:0x547ccd8a73ec9079dd72c5091baeb7a5ea14254e,F00185,malicious,1,2588,164.0,165,False,False,False,False,117,300.5733337402344,True,0.9870196580886841
bnb:0x633288b20f63d9f6f71037d6cd4a5090436134f2,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
bnb:0x6db6dc43ad9d9a98d995c343af1e818ed71fa380,F00035,malicious,1,1788,116.0,117,False,False,False,False,70,209.27450561523438,True,0.9828065633773804
bnb:0x9fba59fc999c649f3738cfa0d630fcb0a09808c7,F00186,malicious,1,594,117.0,118,False,False,False,False,106,228.44715881347656,True,0.9869747161865234
bnb:0x1dc0c02b418bd68122839ca938cea6d730d88a49,F00041,malicious,1,7549,282.0,283,False,False,False,False,149,506.9106750488281,True,0.04373449087142944
bnb:0x677237ec1e03135888075a498f2dbc5948bdb85e,F00008,malicious,1,3438,103.0,104,False,False,False,False,53,207.806884765625,True,0.9994698166847229
bnb:0x8679ef70e32f9a0e2141e9818654ed2a9db571e9,F00039,malicious,1,1946,304.0,305,False,False,False,False,156,527.4336547851562,True,0.9763626456260681
bnb:0x611652ff9caa7f1ef6c2b76da2d4d8ed7c565a77,F00187,malicious,1,757,328.0,329,False,False,False,False,174,556.903076171875,True,0.969395101070404
bnb:0x4f9526d54fff10a39cc45b8cff90e30dfab9d921,F00188,malicious,1,1599,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9996572732925415
bnb:0xe5de516c9a20352aefd21dc35e7097543f7d0f91,F00085,malicious,1,3878,70.0,71,False,False,False,False,53,144.56922912597656,True,0.7494202256202698
bnb:0x3e15869fd36666a71a2c882baccc2285ff4811cc,F00189,malicious,1,1951,451.0,452,False,False,False,False,198,761.1407470703125,True,0.9847260117530823
bnb:0x88700edf44cc2b0d7b7a4c6e76e96566b247e42e,F00190,malicious,1,1898,532.0,533,False,False,False,False,213,847.162841796875,True,0.7819950580596924
bnb:0x572065f25b2af0081bca42d1b173e507e8005e54,F00008,malicious,1,3544,91.0,92,False,False,False,False,51,184.7532958984375,True,0.9993245601654053
bnb:0x32f66e05d98fe6a15216f6219f414a4a76d84d7a,F00036,malicious,1,2981,265.0,266,False,False,False,False,149,477.6863098144531,True,0.9989369511604309
bnb:0xb4e6e92e5be540d50d1146d6564d8b1a1d3dd275,F00061,malicious,1,2933,128.0,129,False,False,False,False,75,235.81198120117188,True,0.9461227059364319
bnb:0x15c432e31d073c85f51b31016ff70f0874a5bab3,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
bnb:0x6aad959be02e67396457ce29730f5ae7a2ef8db0,F00185,malicious,1,2804,274.0,275,False,False,False,False,132,456.1568603515625,True,0.8169143795967102
bnb:0x5d595731fbdba356ae71b65f6f014749a4eb969a,F00023,malicious,1,989,289.0,290,False,False,False,False,145,472.256103515625,True,0.9961605072021484
bnb:0x6ca82f0fbf6f803c3fc3863ecb64b53ac9e180b5,F00191,malicious,1,300,192.0,193,False,False,False,False,159,378.1688537597656,True,0.9996053576469421
bnb:0x3447d54e4358e306d58e5bbfc3a19d728d53f78e,F00016,malicious,1,199,38.0,39,False,False,False,False,58,90.34375,True,0.03441518172621727
bnb:0x04e04545763e803842607adb6c83560cc9fec4dd,F00157,malicious,1,2425,121.0,122,False,False,False,False,55,219.09896850585938,True,0.9996607303619385
