unit_key,model,seed,fold,epoch,train_loss,val_AUPRC
flat_control_2048:7704:0,flat_control_2048,7704,0,12,0.15921759414600162,0.876713719872259
flat_control_2048:7704:0,flat_control_2048,7704,0,13,0.13842432001015034,0.8840547353609384
flat_control_2048:7704:0,flat_control_2048,7704,0,14,0.13209100594607795,0.891822449898682
flat_control_2048:7704:0,flat_control_2048,7704,0,15,0.11228291622204024,0.883713836398946
flat_control_2048:7704:0,flat_control_2048,7704,0,16,0.09734549514222436,0.887852609522395
flat_control_2048:7704:0,flat_control_2048,7704,0,17,0.08998250302563353,0.8875021006906362
flat_control_2048:7704:0,flat_control_2048,7704,0,18,0.08909311111471276,0.8950354547209686
flat_control_2048:7704:0,flat_control_2048,7704,0,19,0.07489849088668096,0.8978559120421556
flat_control_2048:7704:0,flat_control_2048,7704,0,20,0.07058924595575507,0.8923406627684694
flat_control_2048:7704:0,flat_control_2048,7704,0,21,0.06273950755641591,0.8926482291412288
flat_control_2048:7704:0,flat_control_2048,7704,0,22,0.05333947694701392,0.8971146072145119
flat_control_2048:7704:0,flat_control_2048,7704,0,23,0.043858986552350404,0.8986077565967262
flat_control_2048:7704:0,flat_control_2048,7704,0,24,0.05024062796700292,0.8965398319259782
flat_control_2048:7704:0,flat_control_2048,7704,0,25,0.05431704592277727,0.8989851615819928
flat_control_2048:7704:0,flat_control_2048,7704,0,26,0.049278849077115695,0.9013136058812041
flat_control_2048:7704:0,flat_control_2048,7704,0,27,0.04323445073124475,0.8984950675374135
flat_control_2048:7704:0,flat_control_2048,7704,0,28,0.03653064810829919,0.8995147585071076
flat_control_2048:7704:0,flat_control_2048,7704,0,29,0.042619833631849874,0.8956972688007068
flat_control_2048:7704:0,flat_control_2048,7704,0,30,0.03284707882657375,0.899629017210877
flat_control_16384:7704:0,flat_control_16384,7704,0,1,0.6651089813080302,0.896993375986592
flat_control_16384:7704:0,flat_control_16384,7704,0,2,0.24770683107291994,0.91684201184132
flat_control_16384:7704:0,flat_control_16384,7704,0,3,0.18237332673172005,0.9162309741075678
flat_control_16384:7704:0,flat_control_16384,7704,0,4,0.17260262438673182,0.9274096838745891
flat_control_16384:7704:0,flat_control_16384,7704,0,5,0.12904160555617805,0.9261243182920289
flat_control_16384:7704:0,flat_control_16384,7704,0,6,0.10908920019636491,0.9322759543829355
flat_control_16384:7704:0,flat_control_16384,7704,0,7,0.09435210304129069,0.9370794877087518
flat_control_16384:7704:0,flat_control_16384,7704,0,8,0.0863414975254585,0.9378622823943288
