seed,fold,model,condition,AUPRC,Brier,Recall_01,FPR_01,Recall_05,FPR_05,Recall_10,FPR_10,fpr_01,fpr_05,fpr_10,temperature,best_val_AUPRC,aux_macro_AUPRC
7702,3,fusion_multitask,cleanM0,0.711304721028313,0.1077973810577465,0.1827956989247312,0.0054347826086956,0.7096774193548387,0.108695652173913,0.8709677419354839,0.1195652173913043,0.9371995351804993,0.471429207983338,0.2836750186781951,2.5474648475646973,0.938957104416852,0.9682062423544312
7702,3,fusion_multitask,F200,0.4753709931308791,0.1483733561543159,0.021505376344086,0.0,0.1397849462365591,0.0326086956521739,0.2365591397849462,0.0706521739130434,0.9371995351804993,0.471429207983338,0.2836750186781951,2.5474648475646973,0.938957104416852,
7702,3,fusion_multitask,M3F200,0.5057714835695054,0.1429101906300177,0.010752688172043,0.0027173913043478,0.1612903225806451,0.0217391304347826,0.2580645161290322,0.0516304347826086,0.9371995351804993,0.471429207983338,0.2836750186781951,2.5474648475646973,0.938957104416852,
7702,3,fusion_multitask,benign_general,,0.0105722263818385,,0.0,,0.0096618357487922,,0.0144927536231884,0.9371995351804993,0.471429207983338,0.2836750186781951,2.5474648475646973,0.938957104416852,
7702,3,fusion_source_balanced,cleanM0,0.6046467478155575,0.1034747977835271,0.3225806451612903,0.0733695652173913,0.7526881720430108,0.0951086956521739,0.8709677419354839,0.1358695652173913,0.8393787283447696,0.6707085777721036,0.3649879426225383,2.58998966217041,0.9036243098317548,0.932270692018176
7702,3,fusion_source_balanced,F200,0.4760286080060588,0.1326201227431974,0.043010752688172,0.0081521739130434,0.1182795698924731,0.0271739130434782,0.5268817204301075,0.1304347826086956,0.8393787283447696,0.6707085777721036,0.3649879426225383,2.58998966217041,0.9036243098317548,
7702,3,fusion_source_balanced,M3F200,0.5383079175572163,0.1210859440491046,0.053763440860215,0.0135869565217391,0.2150537634408602,0.0326086956521739,0.6344086021505376,0.125,0.8393787283447696,0.6707085777721036,0.3649879426225383,2.58998966217041,0.9036243098317548,
7702,3,fusion_source_balanced,benign_general,,0.0449708692207106,,0.0096618357487922,,0.0096618357487922,,0.0483091787439613,0.8393787283447696,0.6707085777721036,0.3649879426225383,2.58998966217041,0.9036243098317548,
7702,3,fusion_consistent,cleanM0,0.769809946047953,0.0793237727836334,0.2903225806451613,0.0027173913043478,0.9032258064516128,0.0978260869565217,0.935483870967742,0.1141304347826086,0.8886683299223812,0.3657390859016639,0.2395243752278722,3.51531195640564,0.92952380252026,0.9646361460734132
7702,3,fusion_consistent,F200,0.5563471128339013,0.1196362002941369,0.032258064516129,0.0054347826086956,0.5376344086021505,0.0896739130434782,0.6236559139784946,0.1413043478260869,0.8886683299223812,0.3657390859016639,0.2395243752278722,3.51531195640564,0.92952380252026,
