chain,address,exact_bytecode_id,bytecode_family_id,evidence_path,verified_source_status
ethereum,0x6d797ad6b0c925171255e7af94b5c2af16c423e0,EXACT00302,FAM00225,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d797ad6b0c925171255e7af94b5c2af16c423e0.json,UNAVAILABLE
ethereum,0x6d7ed70e76192732827817927149ba2b326c9e13,EXACT00303,FAM00226,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d7ed70e76192732827817927149ba2b326c9e13.json,UNAVAILABLE
ethereum,0x6d94554900937c5b3efb52ed21c09a4953b7c451,EXACT00304,FAM00227,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d94554900937c5b3efb52ed21c09a4953b7c451.json,UNAVAILABLE
ethereum,0x6d94f91bc6cad616c809b993edf101f8e52d404f,EXACT00305,FAM00228,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6d94f91bc6cad616c809b993edf101f8e52d404f.json,UNAVAILABLE
ethereum,0x6db2e4e95c548929e4c6e7e6c22da9dba3704531,EXACT00306,FAM00229,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6db2e4e95c548929e4c6e7e6c22da9dba3704531.json,UNAVAILABLE
ethereum,0x6db68611cf6c10e05caf2245db4bbb93383d223e,EXACT00307,FAM00230,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6db68611cf6c10e05caf2245db4bbb93383d223e.json,UNAVAILABLE
ethereum,0x6e0c2f07c2f8bf1e0af1c444e596d27f22178ae7,EXACT00133,FAM00104,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6e0c2f07c2f8bf1e0af1c444e596d27f22178ae7.json,UNAVAILABLE
ethereum,0x6ecacfa9321317f57341600e2a289eeea915a9de,EXACT00308,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6ecacfa9321317f57341600e2a289eeea915a9de.json,UNAVAILABLE
ethereum,0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df,EXACT00309,FAM00231,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6f07dc2a99ea170f9e6f5c4f8641165bccbcc7df.json,UNAVAILABLE
ethereum,0x6f17fecfba0910e989e8ab4847d0cfbc4db1b0ac,EXACT00310,FAM00232,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6f17fecfba0910e989e8ab4847d0cfbc4db1b0ac.json,UNAVAILABLE
ethereum,0x6f58ed33dc662ba120178e951e01023465fea4dd,EXACT00311,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x6f58ed33dc662ba120178e951e01023465fea4dd.json,UNAVAILABLE
ethereum,0x700667b0fa52fddb7262b9498e79e1f62ff69be9,EXACT00312,FAM00083,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x700667b0fa52fddb7262b9498e79e1f62ff69be9.json,UNAVAILABLE
ethereum,0x70147a8a10b6a6d3f00056aff6e339e67d7f8d2a,EXACT00313,FAM00233,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x70147a8a10b6a6d3f00056aff6e339e67d7f8d2a.json,UNAVAILABLE
ethereum,0x704abfe3429c888bcb8c9a5256f3a8a61331acfa,EXACT00314,FAM00234,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x704abfe3429c888bcb8c9a5256f3a8a61331acfa.json,UNAVAILABLE
ethereum,0x70706888aaac09093d126978751ea6c456ae99da,EXACT00315,FAM00235,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x70706888aaac09093d126978751ea6c456ae99da.json,UNAVAILABLE
ethereum,0x709a519eb51f7153b7560a4aa7033ee4ff45a907,EXACT00316,FAM00236,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x709a519eb51f7153b7560a4aa7033ee4ff45a907.json,UNAVAILABLE
ethereum,0x70d602c7539bca9e36280ff50f2a12d315f9c05a,EXACT00317,FAM00237,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x70d602c7539bca9e36280ff50f2a12d315f9c05a.json,UNAVAILABLE
ethereum,0x723110be6fd6722baa51af8f2a28f825a574d6d1,EXACT00318,FAM00238,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x723110be6fd6722baa51af8f2a28f825a574d6d1.json,UNAVAILABLE
ethereum,0x7369ab6f4944fe8f520710e64c3fa9e5c7717d88,EXACT00319,FAM00239,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7369ab6f4944fe8f520710e64c3fa9e5c7717d88.json,UNAVAILABLE
ethereum,0x7458d6c63b65a0605a553b15568bf6262a26dd8b,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7458d6c63b65a0605a553b15568bf6262a26dd8b.json,UNAVAILABLE
ethereum,0x74590823134e5523d1ab6c70b0de1bb8f840c69e,EXACT00320,FAM00240,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x74590823134e5523d1ab6c70b0de1bb8f840c69e.json,UNAVAILABLE
ethereum,0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c,EXACT00321,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7483ca5309cbc2d4d66a12e9a2d4d0d6ffdd348c.json,UNAVAILABLE
ethereum,0x74b02e949024b3cc3473215a6175de48b90c92f4,EXACT00322,FAM00241,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x74b02e949024b3cc3473215a6175de48b90c92f4.json,UNAVAILABLE
ethereum,0x74f2b03fdec0e9cc35aac867c67bc938233088fd,EXACT00323,FAM00242,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x74f2b03fdec0e9cc35aac867c67bc938233088fd.json,UNAVAILABLE
ethereum,0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27,EXACT00324,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7517e1ae3b1bb0a13300573b017ebf89e33dcb27.json,UNAVAILABLE
ethereum,0x758aa86b0cf3db98105dec5522a799ad4d800942,EXACT00325,FAM00243,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x758aa86b0cf3db98105dec5522a799ad4d800942.json,VERIFIED
ethereum,0x75c391310edf24577f53f47c4ae189bdacebc13e,EXACT00326,FAM00244,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x75c391310edf24577f53f47c4ae189bdacebc13e.json,UNAVAILABLE
ethereum,0x765bb67215871759d0e54cef5796bb79c48ce2e9,EXACT00327,FAM00245,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x765bb67215871759d0e54cef5796bb79c48ce2e9.json,UNAVAILABLE
ethereum,0x7663fd40081dccd47805c00e613b6beac3b87f08,EXACT00328,FAM00246,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7663fd40081dccd47805c00e613b6beac3b87f08.json,UNAVAILABLE
ethereum,0x76adfeef98df9d154d191935b5619907917458c4,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x76adfeef98df9d154d191935b5619907917458c4.json,UNAVAILABLE
ethereum,0x76f2fd8a9e056a27b1ce655876ee1dc537ee8b88,EXACT00329,FAM00083,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x76f2fd8a9e056a27b1ce655876ee1dc537ee8b88.json,UNAVAILABLE
ethereum,0x7702cb554e6bfb442cb743a7df23154544a7176c,EXACT00330,FAM00247,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7702cb554e6bfb442cb743a7df23154544a7176c.json,UNAVAILABLE
ethereum,0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702,EXACT00331,FAM00248,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7702e8e817fc3d5df97b2b3e6a6978c748ef7702.json,UNAVAILABLE
ethereum,0x771484232bde6dad55188c6b1880e8f8c04081f4,EXACT00332,FAM00249,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x771484232bde6dad55188c6b1880e8f8c04081f4.json,UNAVAILABLE
ethereum,0x7785a22facd31db653ba4928f1d5b81d093f0b2f,EXACT00333,FAM00250,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7785a22facd31db653ba4928f1d5b81d093f0b2f.json,VERIFIED
ethereum,0x77ab9af23d2e2e1a5c7a2a9807ffb5e1f7cf5459,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x77ab9af23d2e2e1a5c7a2a9807ffb5e1f7cf5459.json,UNAVAILABLE
ethereum,0x77c1de55c9ec94479edd56acc0c43609cd257a39,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x77c1de55c9ec94479edd56acc0c43609cd257a39.json,UNAVAILABLE
ethereum,0x792c2fc69dc32bbfe402bd2fceba36aa6227c792,EXACT00334,FAM00251,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x792c2fc69dc32bbfe402bd2fceba36aa6227c792.json,UNAVAILABLE
ethereum,0x7b169c6b97499a5eda3197c4c0238fb9966cd0a9,EXACT00335,FAM00252,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7b169c6b97499a5eda3197c4c0238fb9966cd0a9.json,UNAVAILABLE
ethereum,0x7c27e3aecbf42879b64d76f604dc3430f4886462,EXACT00336,FAM00253,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7c27e3aecbf42879b64d76f604dc3430f4886462.json,VERIFIED
ethereum,0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76,EXACT00337,FAM00254,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7e6bc54553c5b2d83c03e115e9cf6c5f20b3be76.json,UNAVAILABLE
ethereum,0x7e6cf01e1879e4f7cd451269c4bb2f00afe0ace3,EXACT00338,FAM00255,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7e6cf01e1879e4f7cd451269c4bb2f00afe0ace3.json,UNAVAILABLE
ethereum,0x7e74122cc5e8098b798071a7505b7b92ee964883,EXACT00339,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7e74122cc5e8098b798071a7505b7b92ee964883.json,UNAVAILABLE
ethereum,0x7e8e369b89ed6e58fb4ec2e3f909ba76afbf4abd,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7e8e369b89ed6e58fb4ec2e3f909ba76afbf4abd.json,UNAVAILABLE
ethereum,0x7eaa6168ac8228e9a8b343d635de1458be4dbb6a,EXACT00340,FAM00256,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7eaa6168ac8228e9a8b343d635de1458be4dbb6a.json,UNAVAILABLE
ethereum,0x7ebcdcf1b56cfabe51d5238c9f8f17815a755835,EXACT00341,FAM00257,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7ebcdcf1b56cfabe51d5238c9f8f17815a755835.json,UNAVAILABLE
ethereum,0x7fb6d4b91c57f2236cca3992cdbe0b7ed9dcaddd,EXACT00342,FAM00258,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x7fb6d4b91c57f2236cca3992cdbe0b7ed9dcaddd.json,UNAVAILABLE
ethereum,0x80296ff8d1ed46f8e3c7992664d13b833504c2bb,EXACT00343,FAM00259,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x80296ff8d1ed46f8e3c7992664d13b833504c2bb.json,UNAVAILABLE
ethereum,0x8058318996d99adcfc0370ab2ab3ae45f92e1994,EXACT00344,FAM00260,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8058318996d99adcfc0370ab2ab3ae45f92e1994.json,UNAVAILABLE
ethereum,0x809be5a30af0e86e3d804974cf85a542eeeb9e64,EXACT00345,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x809be5a30af0e86e3d804974cf85a542eeeb9e64.json,UNAVAILABLE
ethereum,0x80b52569d50154133444fc617b7206c360bf7e6b,EXACT00346,FAM00136,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x80b52569d50154133444fc617b7206c360bf7e6b.json,UNAVAILABLE
ethereum,0x810b0c57e28369e0eec3b5ae3544c6c309bce005,EXACT00096,FAM00061,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x810b0c57e28369e0eec3b5ae3544c6c309bce005.json,UNAVAILABLE
ethereum,0x81355a66b2a136907324d1e6b9aab8ebb7567635,EXACT00347,FAM00261,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x81355a66b2a136907324d1e6b9aab8ebb7567635.json,UNAVAILABLE
ethereum,0x81aab69e1b91ea709459d6edb57ae397764c4114,EXACT00348,FAM00262,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x81aab69e1b91ea709459d6edb57ae397764c4114.json,UNAVAILABLE
ethereum,0x81b9267c7d457dd4efbcfa19c5bf7b2e0ddc1047,EXACT00349,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x81b9267c7d457dd4efbcfa19c5bf7b2e0ddc1047.json,UNAVAILABLE
ethereum,0x81f604e86f6c02c982075efcea800de826598f2a,EXACT00350,FAM00263,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x81f604e86f6c02c982075efcea800de826598f2a.json,UNAVAILABLE
ethereum,0x824de88b4654502b49ba80fdb7e5157639b756f8,EXACT00351,FAM00264,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x824de88b4654502b49ba80fdb7e5157639b756f8.json,UNAVAILABLE
ethereum,0x8257a9c7e3c068cac3ccd688546ab8c363ae10fd,EXACT00352,FAM00152,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8257a9c7e3c068cac3ccd688546ab8c363ae10fd.json,UNAVAILABLE
ethereum,0x826d5baea541b879a18301c6923f669ce48e144d,EXACT00353,FAM00265,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x826d5baea541b879a18301c6923f669ce48e144d.json,UNAVAILABLE
ethereum,0x82a634f8fecd484609c949e8eb33311c5e33bb43,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x82a634f8fecd484609c949e8eb33311c5e33bb43.json,UNAVAILABLE
ethereum,0x8326be1a30896e7e09ad7b9b73e19b3d85ee028a,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8326be1a30896e7e09ad7b9b73e19b3d85ee028a.json,UNAVAILABLE
ethereum,0x83affc4fe942d99048df200efe1be233680fc9b2,EXACT00354,FAM00266,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x83affc4fe942d99048df200efe1be233680fc9b2.json,UNAVAILABLE
ethereum,0x840c0aa3e04af730edb108482e44f21de09ceac9,EXACT00355,FAM00267,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x840c0aa3e04af730edb108482e44f21de09ceac9.json,UNAVAILABLE
ethereum,0x8438ce0831e4f5e7974cabf1647e6b7b276ec094,EXACT00356,FAM00268,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8438ce0831e4f5e7974cabf1647e6b7b276ec094.json,UNAVAILABLE
ethereum,0x84de26132b19788a0a5fcb354d8fb0891173126f,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x84de26132b19788a0a5fcb354d8fb0891173126f.json,UNAVAILABLE
ethereum,0x8535687b766a712d89abf86a298032e4f19078dd,EXACT00357,FAM00269,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8535687b766a712d89abf86a298032e4f19078dd.json,UNAVAILABLE
ethereum,0x8566c9396cf6e45cbdb4439d11317bf787c56f12,EXACT00358,FAM00136,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8566c9396cf6e45cbdb4439d11317bf787c56f12.json,UNAVAILABLE
ethereum,0x8580da8fe40137cae1155165df03dcc564ad52b1,EXACT00359,FAM00270,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8580da8fe40137cae1155165df03dcc564ad52b1.json,UNAVAILABLE
ethereum,0x85865a99f0db671c38f10188ca390b506ec133d4,EXACT00360,FAM00271,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x85865a99f0db671c38f10188ca390b506ec133d4.json,UNAVAILABLE
ethereum,0x85becbea15570861c857de9304f79c309ae70fdd,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x85becbea15570861c857de9304f79c309ae70fdd.json,UNAVAILABLE
ethereum,0x86131c2916880a8740edf029933f39de5e4d58c1,EXACT00361,FAM00069,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x86131c2916880a8740edf029933f39de5e4d58c1.json,UNAVAILABLE
ethereum,0x8638fd7e3828f75ea68b3f7f6d3b03d9cd6f2c8c,EXACT00362,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8638fd7e3828f75ea68b3f7f6d3b03d9cd6f2c8c.json,UNAVAILABLE
ethereum,0x868af393d2a611c27afc2ac19d15bccd9fbd38db,EXACT00363,FAM00272,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x868af393d2a611c27afc2ac19d15bccd9fbd38db.json,UNAVAILABLE
ethereum,0x86dd7fdd4207bb569b822ca80e8ab46d7dc6c0e5,EXACT00364,FAM00273,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x86dd7fdd4207bb569b822ca80e8ab46d7dc6c0e5.json,UNAVAILABLE
ethereum,0x870ce2d6dbd39ecd833bc3004bb8c5171faf1d8e,EXACT00365,FAM00274,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x870ce2d6dbd39ecd833bc3004bb8c5171faf1d8e.json,UNAVAILABLE
ethereum,0x8746ec63759e51d0c05defd275369cec2f054b5b,EXACT00366,FAM00096,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8746ec63759e51d0c05defd275369cec2f054b5b.json,UNAVAILABLE
ethereum,0x87a3cc0810cb1bd7a46fdc79fe7faa0dd0ffea56,EXACT00367,FAM00275,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x87a3cc0810cb1bd7a46fdc79fe7faa0dd0ffea56.json,UNAVAILABLE
ethereum,0x8854dd58b3048ac7416ce1760c12a3dbe1380169,EXACT00368,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8854dd58b3048ac7416ce1760c12a3dbe1380169.json,UNAVAILABLE
ethereum,0x8858171939ba9fabe21667a4d3e8643cb77608d2,EXACT00369,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8858171939ba9fabe21667a4d3e8643cb77608d2.json,UNAVAILABLE
ethereum,0x88cf071b4bf5facab6712070a671f71282188d46,EXACT00370,FAM00276,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x88cf071b4bf5facab6712070a671f71282188d46.json,VERIFIED
ethereum,0x89383882fc2d0cd4d7952a3267a3b6dae967e704,EXACT00371,FAM00277,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x89383882fc2d0cd4d7952a3267a3b6dae967e704.json,VERIFIED
ethereum,0x8986adb1da8bc3d3eb548c90c1e831d0cd46180b,EXACT00372,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8986adb1da8bc3d3eb548c90c1e831d0cd46180b.json,UNAVAILABLE
ethereum,0x89fde1c448fb889110b1f8d6e5cbc71f705cdb6e,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x89fde1c448fb889110b1f8d6e5cbc71f705cdb6e.json,UNAVAILABLE
ethereum,0x8a762511387578feb24802a63ef3627a60fb170b,EXACT00373,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8a762511387578feb24802a63ef3627a60fb170b.json,UNAVAILABLE
ethereum,0x8af0e573e5ffadfb0aaaf8703a573b46d68b2fa1,EXACT00374,FAM00278,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8af0e573e5ffadfb0aaaf8703a573b46d68b2fa1.json,UNAVAILABLE
ethereum,0x8b449a2b7798a34ad49c436e2db09f9834b2d4d0,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8b449a2b7798a34ad49c436e2db09f9834b2d4d0.json,UNAVAILABLE
ethereum,0x8bff83d9645d178fbcb92b5b1bbb2bd7e389b003,EXACT00375,FAM00279,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8bff83d9645d178fbcb92b5b1bbb2bd7e389b003.json,UNAVAILABLE
ethereum,0x8cb54eccc65cd90a85d5eb1144a4303f18226c61,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8cb54eccc65cd90a85d5eb1144a4303f18226c61.json,UNAVAILABLE
ethereum,0x8cb7a3527e721e559a743737b536547fad469de8,EXACT00376,FAM00280,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8cb7a3527e721e559a743737b536547fad469de8.json,UNAVAILABLE
ethereum,0x8cdabe2a3710424bd152e67a00381a2517beaf22,EXACT00377,FAM00281,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8cdabe2a3710424bd152e67a00381a2517beaf22.json,UNAVAILABLE
ethereum,0x8d6220c9961e8dd1844108c854f514e120226e20,EXACT00378,FAM00282,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8d6220c9961e8dd1844108c854f514e120226e20.json,UNAVAILABLE
ethereum,0x8e0818a337b02628c3afd440069fcd10c40afe3d,EXACT00379,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8e0818a337b02628c3afd440069fcd10c40afe3d.json,UNAVAILABLE
ethereum,0x8e41154636f4d84dc4c0ad78a3e5e3b357d5a7be,EXACT00380,FAM00283,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x8e41154636f4d84dc4c0ad78a3e5e3b357d5a7be.json,UNAVAILABLE
ethereum,0x901050f96654e0ad017b48da4061563020039d11,EXACT00381,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x901050f96654e0ad017b48da4061563020039d11.json,UNAVAILABLE
ethereum,0x90288146dab49f899e87e3a54b47f3a9396c5bd6,EXACT00382,FAM00284,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x90288146dab49f899e87e3a54b47f3a9396c5bd6.json,UNAVAILABLE
ethereum,0x90532dbd8cb348edb5a9cf36fe1e92737c23aaa1,EXACT00383,FAM00285,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x90532dbd8cb348edb5a9cf36fe1e92737c23aaa1.json,UNAVAILABLE
ethereum,0x911a6dc38a027ed9c1980d767138bdea42c7f2f5,EXACT00384,FAM00286,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x911a6dc38a027ed9c1980d767138bdea42c7f2f5.json,UNAVAILABLE
ethereum,0x919eef2ec234704d39a144e07b343bc01954de58,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x919eef2ec234704d39a144e07b343bc01954de58.json,UNAVAILABLE
ethereum,0x91feac3224119215c989b078224cf22d80081597,EXACT00385,FAM00142,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x91feac3224119215c989b078224cf22d80081597.json,VERIFIED
ethereum,0x923906ca11609ee8b9a01cf6b698799e164204be,EXACT00386,FAM00287,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x923906ca11609ee8b9a01cf6b698799e164204be.json,UNAVAILABLE
ethereum,0x92dfbe8cbefadd7fdd2222c61834456dd9887453,EXACT00387,FAM00288,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x92dfbe8cbefadd7fdd2222c61834456dd9887453.json,VERIFIED
ethereum,0x93560c638407d87cb0b0d317ddfc1640ca0a5247,EXACT00388,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x93560c638407d87cb0b0d317ddfc1640ca0a5247.json,UNAVAILABLE
ethereum,0x935e74d8a0d442c390b0142bd857c5ad49b95093,EXACT00389,FAM00289,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x935e74d8a0d442c390b0142bd857c5ad49b95093.json,UNAVAILABLE
ethereum,0x93a81b920a9668762e463d243c12ce73003e240a,EXACT00390,FAM00290,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x93a81b920a9668762e463d243c12ce73003e240a.json,UNAVAILABLE
ethereum,0x941408fe7bdb611044cd6bdac410a1297cc63831,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x941408fe7bdb611044cd6bdac410a1297cc63831.json,UNAVAILABLE
ethereum,0x94182a262f20eb917289774576c6f962d8c478a1,EXACT00391,FAM00291,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x94182a262f20eb917289774576c6f962d8c478a1.json,UNAVAILABLE
ethereum,0x944e2d3cfacc9b3770c3c3520f305e5b71d24a06,EXACT00392,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x944e2d3cfacc9b3770c3c3520f305e5b71d24a06.json,UNAVAILABLE
ethereum,0x94b0ad0aed8d7d8a68668679efa9dbf394dcf281,EXACT00031,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x94b0ad0aed8d7d8a68668679efa9dbf394dcf281.json,UNAVAILABLE
ethereum,0x94ed7dea48771714925058b538188edc41e08aa1,EXACT00393,FAM00292,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x94ed7dea48771714925058b538188edc41e08aa1.json,UNAVAILABLE
ethereum,0x954dd661b005dd602ddbe1d2447ebfe817f86437,EXACT00394,FAM00016,/home/pollmix/Coding/AuthGuard-7702/data/evidence_packages/v2/ethereum_0x954dd661b005dd602ddbe1d2447ebfe817f86437.json,UNAVAILABLE
