sample_id,family_id,fold,true_label,model,condition,mutation_seed,raw_score,threshold,predicted_label
arbitrum:0x7369c010fa37faa73adb75dede2d36e9dd09cdbe,F00768,0,0,opcode-histogram RF,M0,none,0.4633333333333333,0.29,1
base:0x1814b959a5fd9aa261698c3c214a7a7e9cf86535,F00709,0,0,opcode-histogram RF,M0,none,0.043333333333333335,0.29,0
base:0xe645dfe1629b2a80cbfcfe71c17578843d78ebc2,F00715,0,0,opcode-histogram RF,M0,none,0.29480158730158734,0.29,1
base:0x155e76f6039eec4280aa3d525d074c58b2a86d31,F00715,0,0,opcode-histogram RF,M0,none,0.2273888888888889,0.29,0
base:0x81efc9c095d2d98be4c987003f781e2100301cec,F00778,0,0,opcode-histogram RF,M0,none,0.14666666666666667,0.29,0
base:0x664ab8c20b629422f5398e58ff8989e68b26a4e6,F00779,0,0,opcode-histogram RF,M0,none,0.19,0.29,0
base:0xab8d6b1426c77f5d624d20decc0304b2ef50aefc,F00781,0,0,opcode-histogram RF,M0,none,0.3145,0.29,1
base:0xc4d8e0a7b6f8189ecde2da2fe1f7af4cdfcc42b6,F00789,0,0,opcode-histogram RF,M0,none,0.14666666666666667,0.29,0
base:0xac7703eea45a2f81ee37f38f75da5dc78f20896e,F00792,0,0,opcode-histogram RF,M0,none,0.2,0.29,0
base:0xf339682553816978d4e849592215008404d6304f,F00795,0,0,opcode-histogram RF,M0,none,0.07666666666666666,0.29,0
base:0xe6110f19ff2d645699047721cd391f174d846f61,F00799,0,0,opcode-histogram RF,M0,none,0.18555555555555556,0.29,0
base:0xb7f3e67518adc63a1dd037c6e40ae469b176dbb1,F00804,0,0,opcode-histogram RF,M0,none,0.07333333333333333,0.29,0
base:0xc780a048b13222d36fe944c079bb6bed8c19a61f,F00805,0,0,opcode-histogram RF,M0,none,0.15333333333333332,0.29,0
base:0xbb2682e3a95df44f0b6faad5b28f032b5d64bd0a,F00795,0,0,opcode-histogram RF,M0,none,0.07,0.29,0
base:0x3ebdaf076ddbeb9887dc8fed81729ef9697d25a2,F00806,0,0,opcode-histogram RF,M0,none,0.21333333333333335,0.29,0
base:0x2337fbb0560f68be0f5046e093a0eaa29d4432ec,F00717,0,0,opcode-histogram RF,M0,none,0.09,0.29,0
base:0x8db730eae0b0da151d9352ba5d417d7795e569cc,F00715,0,0,opcode-histogram RF,M0,none,0.2273888888888889,0.29,0
base:0xc366e7d803ab2cd36a3691d32bcd3d294adbdbaa,F00813,0,0,opcode-histogram RF,M0,none,0.22666666666666666,0.29,0
base:0x0b3df87b55b46736a0ec524f70aaa1998cbfb3c5,F00815,0,0,opcode-histogram RF,M0,none,0.7816666666666666,0.29,1
base:0xc4f238cedc1f77a0fe36f60ecedef14336e4efbe,F00819,0,0,opcode-histogram RF,M0,none,0.16,0.29,0
base:0x4cd241e8d1510e30b2076397afc7508ae59c66c9,F00707,0,0,opcode-histogram RF,M0,none,0.21974358974358973,0.29,0
base:0xc33fe06b875d1379df67e08cd66c46ee3f050ab4,F00680,0,0,opcode-histogram RF,M0,none,0.10666666666666667,0.29,0
base:0xdbf4e4c491d5250773ebee412a4bf7e440291d30,F00781,0,0,opcode-histogram RF,M0,none,0.34199999999999997,0.29,1
base:0x05465f4b14f875eff9a3b4f22b9c8165e1334369,F00789,0,0,opcode-histogram RF,M0,none,0.14666666666666667,0.29,0
base:0x8032605c138383cb8a373b2a0f839ed0b6cf872c,F00826,0,0,opcode-histogram RF,M0,none,0.33416666666666667,0.29,1
base:0x1532618433ac9c0e083e45bf12b83205e7fb7ab7,F00082,0,0,opcode-histogram RF,M0,none,0.2361904761904762,0.29,0
base:0x68982889c653115d2b03813aead2b79153309bd9,F00779,0,0,opcode-histogram RF,M0,none,0.19,0.29,0
base:0xf5acbb1699fbe5a78b997feabf414fe0728372e8,F00836,0,0,opcode-histogram RF,M0,none,0.07666666666666666,0.29,0
base:0x4c9f23881b2730f687e2e227ebbd35654aa84f53,F00837,0,0,opcode-histogram RF,M0,none,0.19833333333333333,0.29,0
base:0x948045192a5eb395f7d68af6841eb86dc350e21a,F00838,0,0,opcode-histogram RF,M0,none,0.04666666666666667,0.29,0
base:0x2f6a434e50b209330ea59df82772ab9adfdded6c,F00815,0,0,opcode-histogram RF,M0,none,0.7977777777777777,0.29,1
base:0x46bc1bfddd0aedbd47184d512bdf6f20a6d2694e,F00689,0,0,opcode-histogram RF,M0,none,0.07333333333333333,0.29,0
base:0x62e954d89e8c409072518defea9df0d60c0ecef0,F00819,0,0,opcode-histogram RF,M0,none,0.13333333333333333,0.29,0
base:0xfb15f31b205317c6947a38a8f361ea6772ed3e89,F00844,0,0,opcode-histogram RF,M0,none,0.26,0.29,0
base:0x2122657710ac1f74fe4f9cc5e8013fae49af5883,F00846,0,0,opcode-histogram RF,M0,none,0.6933333333333334,0.29,1
base:0xa8c28707258b64497d960887329f489a1d07beb8,F00838,0,0,opcode-histogram RF,M0,none,0.11,0.29,0
base:0xda35ba26639fa8b0824161a0f948bfb90cdb089a,F00795,0,0,opcode-histogram RF,M0,none,0.07,0.29,0
base:0xe2c79b455bbed78475e6a40f486f0899828bb5ce,F00853,0,0,opcode-histogram RF,M0,none,0.23166666666666666,0.29,0
base:0x2521ab07a3b83807daf3b34c701da53f4be3d529,F00859,0,0,opcode-histogram RF,M0,none,0.12,0.29,0
base:0x231d759614d80bcf0ae4278156fec576de8009ff,F00715,0,0,opcode-histogram RF,M0,none,0.2273888888888889,0.29,0
base:0x0cdd9b042bd25308dd13794c94fb2bfa377825a9,F00714,0,0,opcode-histogram RF,M0,none,0.4225,0.29,1
base:0x042bae6a9385cee3ecce68347eb4f97d90649d2d,F00789,0,0,opcode-histogram RF,M0,none,0.1625,0.29,0
base:0x2e8bf58e618447d90f4e19ff6491e85fda84472d,F00715,0,0,opcode-histogram RF,M0,none,0.2718333333333333,0.29,0
base:0xe6cae83bde06e4c305530e199d7217f42808555b,F00707,0,0,opcode-histogram RF,M0,none,0.24557692307692305,0.29,0
base:0x0f66bffe7a8d7557206d48dd045c2806ddcfb837,F00869,0,0,opcode-histogram RF,M0,none,0.28,0.29,0
base:0x6222e821326a2b017843eca455ea44a7655c9ce4,F00715,0,0,opcode-histogram RF,M0,none,0.2273888888888889,0.29,0
base:0x96e9ded822ffd4c65d8e09340ee95d2dc8fa209f,F00779,0,0,opcode-histogram RF,M0,none,0.19,0.29,0
base:0xa8cc84dcf59da91704bc4eafc9a56bea17c50a49,F00877,0,0,opcode-histogram RF,M0,none,0.10888888888888888,0.29,0
base:0x8c1583bd63584bfc308858ef8844f3fb1303bc84,F00838,0,0,opcode-histogram RF,M0,none,0.12666666666666668,0.29,0
base:0x6f7170ef27cc794408de11f784a7b660dc304c3a,F00838,0,0,opcode-histogram RF,M0,none,0.07333333333333333,0.29,0
base:0x7b69aae7d99b10e93bf9eec64ac1fe367fd6e70d,F00880,0,0,opcode-histogram RF,M0,none,0.12,0.29,0
base:0x4a70c8e1a4319ab5ae982e96eccc1abb8cffa7ef,F00883,0,0,opcode-histogram RF,M0,none,0.3433333333333333,0.29,1
base:0x1b6c7f42d1afa6f43c9a34bf6832ec7dea0965da,F00806,0,0,opcode-histogram RF,M0,none,0.15333333333333332,0.29,0
base:0xfc43015415eb68d8040888aeff6cca11bd42321b,F00806,0,0,opcode-histogram RF,M0,none,0.10666666666666667,0.29,0
base:0x9e36fe6bc9b9a9cd80ab043d98104365c2e628da,F00715,0,0,opcode-histogram RF,M0,none,0.2273888888888889,0.29,0
base:0x0133f92f2b180083773b5d3e49e42fba05afafa0,F00894,0,0,opcode-histogram RF,M0,none,0.38,0.29,1
base:0xd6cedde84be40893d153be9d467cd6ad37875b28,F00708,0,0,opcode-histogram RF,M0,none,0.13,0.29,0
base:0xb45adf24418900357690db5ff7d8e1a75ab9e14d,F00899,0,0,opcode-histogram RF,M0,none,0.13,0.29,0
base:0xd797e6c7d76178aff6c353c03fdaaace209d3d89,F00717,0,0,opcode-histogram RF,M0,none,0.09,0.29,0
base:0x31338b52d1eecf6d59bb726b72be0c5b1bc0c7b3,F00902,0,0,opcode-histogram RF,M0,none,0.05333333333333334,0.29,0
base:0xc5041e00ac178b41a51a2e8b9612023e4b9de9cf,F00689,0,0,opcode-histogram RF,M0,none,0.16333333333333333,0.29,0
base:0x28a703ae0cc0f1d23c99fcc9d23712b06158c5d6,F00795,0,0,opcode-histogram RF,M0,none,0.07,0.29,0
base:0x7beb9241f4a130864e9a8d338ecbe06d896f0c3b,F00789,0,0,opcode-histogram RF,M0,none,0.1525,0.29,0
base:0x7fb869f8c8b2c3f71fb9cb9f0452ad2668fd52f4,F00689,0,0,opcode-histogram RF,M0,none,0.16333333333333333,0.29,0
base:0x000000004f43c49e93c970e84001853a70923b03,F00722,0,0,opcode-histogram RF,M0,none,0.08666666666666667,0.29,0
base:0x7c0658c1e50a9c99b1260aefb2ca2a8324ee5efc,F00715,0,0,opcode-histogram RF,M0,none,0.2273888888888889,0.29,0
base:0x7f7626e6e13fb1c2b585ca995c150f2f6b55f695,F00906,0,0,opcode-histogram RF,M0,none,0.2301111111111111,0.29,0
base:0xddf4b7b1cf24e5977ecd13218d9209437c5621ef,F00908,0,0,opcode-histogram RF,M0,none,0.3016666666666667,0.29,1
base:0xecc2d1e0f0fca05e647bebec63ac95d2798626ad,F00902,0,0,opcode-histogram RF,M0,none,0.07666666666666666,0.29,0
base:0x7e3a1b48b69184b78c50124e8bbdf6504a2c5a16,F00844,0,0,opcode-histogram RF,M0,none,0.26,0.29,0
base:0x904ac6ff97d28e1b4f6d37fc0051f810694f014b,F00721,0,0,opcode-histogram RF,M0,none,0.14133333333333334,0.29,0
base:0x68913cae817e7e683b8e44bcd7ff42c39e5a336e,F00838,0,0,opcode-histogram RF,M0,none,0.07333333333333333,0.29,0
base:0xc240e729e3b7d4d1b14df83d85cce9af6ff54574,F00844,0,0,opcode-histogram RF,M0,none,0.26,0.29,0
base:0x091713460dc9fad1aba98a8f4281c4cc89f301f5,F00913,0,0,opcode-histogram RF,M0,none,0.10666666666666667,0.29,0
ethereum:0xee11b989cf7784209c78056c6f5191ac8e07b9f4,F00799,0,0,opcode-histogram RF,M0,none,0.14777777777777776,0.29,0
ethereum:0x41036af28e8922694c802424542b5cca22aa9d97,F00799,0,0,opcode-histogram RF,M0,none,0.2274747474747475,0.29,0
ethereum:0xd8dee877be7876b8e8f098d1453de3d556d86a41,F00799,0,0,opcode-histogram RF,M0,none,0.17222222222222222,0.29,0
ethereum:0xbcf8c26540ced6c5fc68c385281cfdddafe36ca5,F00925,0,0,opcode-histogram RF,M0,none,0.42333333333333334,0.29,1
ethereum:0xa381452e0bfa13debf102ba3fb156a873705a746,F00815,0,0,opcode-histogram RF,M0,none,0.7977777777777777,0.29,1
ethereum:0x1ec51ea2582b3b49967fc7b7036dc21ac0a6bc54,F00932,0,0,opcode-histogram RF,M0,none,0.06888888888888887,0.29,0
ethereum:0x2b79d33d7e15b3b340c15332c77f69a8c37f76b4,F00799,0,0,opcode-histogram RF,M0,none,0.14777777777777776,0.29,0
ethereum:0xbc9ad261787aca2dbdf9ae4c2d5450c46bf66d00,F00937,0,0,opcode-histogram RF,M0,none,0.32416666666666666,0.29,1
ethereum:0xc15c14ce526f924fd6cd29daa0c3be3b29b7d713,F00799,0,0,opcode-histogram RF,M0,none,0.13333333333333333,0.29,0
ethereum:0x33b40f565ce0ac23940765a21e99b66af71941f5,F00038,0,0,opcode-histogram RF,M0,none,0.325,0.29,1
ethereum:0x0500320b36aa2c695ecd8878acf08795b9c63314,F00944,0,0,opcode-histogram RF,M0,none,0.34041666666666665,0.29,1
ethereum:0xa471ea83edc9b57413d4434779d8e59df1d03793,F00951,0,0,opcode-histogram RF,M0,none,0.4073888888888889,0.29,1
ethereum:0x2b07c980b1c892727694098a9dd711c973b9b8f8,F00714,0,0,opcode-histogram RF,M0,none,0.4225,0.29,1
ethereum:0x6f7c7b0129afd6172dd36891b7048c6cf2d29c7f,F00721,0,0,opcode-histogram RF,M0,none,0.14133333333333334,0.29,0
ethereum:0xf40f127353080d5641fe04026ffa225bea1d9106,F00957,0,0,opcode-histogram RF,M0,none,0.14,0.29,0
ethereum:0x5270ef7842243bad091e2f56a0af0a3a57618909,F00959,0,0,opcode-histogram RF,M0,none,0.2377777777777778,0.29,0
ethereum:0x64dcd87313bdaa2364db927eb7b50b2d669251e1,F00689,0,0,opcode-histogram RF,M0,none,0.08,0.29,0
ethereum:0x037123e1feeb258d6a5a800745ff77e2ae40c0fb,F00799,0,0,opcode-histogram RF,M0,none,0.14777777777777776,0.29,0
ethereum:0x4eac96c6d3cd7045ce3b46dfb52d7107958be151,F00965,0,0,opcode-histogram RF,M0,none,0.12444444444444443,0.29,0
ethereum:0x102f23a28cbb139ab6465442e4ccd6f83b5e6aaf,F00799,0,0,opcode-histogram RF,M0,none,0.14747474747474748,0.29,0
ethereum:0x8dac17462b3b8e070f4ee66a40fcaeee0991bd20,F00972,0,0,opcode-histogram RF,M0,none,0.2683333333333333,0.29,0
ethereum:0x0cdd9b042bd25308dd13794c94fb2bfa377825a9,F00714,0,0,opcode-histogram RF,M0,none,0.44,0.29,1
ethereum:0x65b712f8d008fb1f45bd266d38684872b452ee12,F00799,0,0,opcode-histogram RF,M0,none,0.14777777777777776,0.29,0
ethereum:0xc0333d58940cebe8835efc47b16b657e4f95c88c,F00978,0,0,opcode-histogram RF,M0,none,0.07,0.29,0
ethereum:0xb7915180f02ba2adc68be13ed3990bd6d3b06bf0,F00815,0,0,opcode-histogram RF,M0,none,0.7433333333333333,0.29,1
ethereum:0x17c11fddadac2b341f2455afe988fec4c3ba26e3,F00980,0,0,opcode-histogram RF,M0,none,0.16,0.29,0
ethereum:0x4f2df7d5ee734183e9c52d9e98dddfdfd93d111a,F00984,0,0,opcode-histogram RF,M0,none,0.13333333333333333,0.29,0
ethereum:0xc780a048b13222d36fe944c079bb6bed8c19a61f,F00805,0,0,opcode-histogram RF,M0,none,0.15333333333333332,0.29,0
ethereum:0x02e34e8c40a2a80ab96453455c1c6452317abfe6,F00990,0,0,opcode-histogram RF,M0,none,0.24666666666666667,0.29,0
ethereum:0xc1c1e18accec66ce640633d638102b3efba4d596,F00799,0,0,opcode-histogram RF,M0,none,0.1411111111111111,0.29,0
ethereum:0xa3a50b5ec1f03668742605c9746ccfaa077621b5,F00995,0,0,opcode-histogram RF,M0,none,0.26666666666666666,0.29,0
ethereum:0x7b5a9c237383dab73486294e86b7c109f4a77713,F00759,0,0,opcode-histogram RF,M0,none,0.12,0.29,0
ethereum:0xa1b0277a9e51f465e3c0a463addf74a2425c1d60,F00999,0,0,opcode-histogram RF,M0,none,0.09333333333333334,0.29,0
ethereum:0x9ecf82de6002816b9b94087ce59fd9b38c6e9ed5,F00799,0,0,opcode-histogram RF,M0,none,0.18747474747474746,0.29,0
ethereum:0x39e44fba9b86e3603151637d6b8f4576b1bb4fbc,F01003,0,0,opcode-histogram RF,M0,none,0.5166666666666667,0.29,1
ethereum:0xbf075a95bf445328cccd9ed8a16a6aedfcecf582,F01009,0,0,opcode-histogram RF,M0,none,0.18444444444444444,0.29,0
ethereum:0x962931c0ef665aa769d50ed96b03fc9d0cffa10f,F01013,0,0,opcode-histogram RF,M0,none,0.09,0.29,0
ethereum:0x137a89540cea60140b6a6094ce5118b3fefef10f,F00815,0,0,opcode-histogram RF,M0,none,0.7793333333333333,0.29,1
ethereum:0x3a62ff6a8b5063c50b9873bd609bb35935f420ff,F01024,0,0,opcode-histogram RF,M0,none,0.06666666666666667,0.29,0
ethereum:0xe6cae83bde06e4c305530e199d7217f42808555b,F00707,0,0,opcode-histogram RF,M0,none,0.24557692307692305,0.29,0
ethereum:0xc0696b3b519ece3bec711eef4a4d87a6869e9765,F01030,0,0,opcode-histogram RF,M0,none,0.6089102564102563,0.29,1
ethereum:0xd68d0be5ad76cec24baad1cedfbb7accb0a416af,F00038,0,0,opcode-histogram RF,M0,none,0.325,0.29,1
ethereum:0x81497954eaaa145d944c5f1207c69da6db599e74,F00984,0,0,opcode-histogram RF,M0,none,0.11666666666666667,0.29,0
ethereum:0x20c000150ded5baee71fde8db67d3b7f95715833,F01036,0,0,opcode-histogram RF,M0,none,0.11666666666666667,0.29,0
ethereum:0x4cd241e8d1510e30b2076397afc7508ae59c66c9,F00707,0,0,opcode-histogram RF,M0,none,0.21974358974358973,0.29,0
ethereum:0xe7c29adb5a0202f3280387e0383ade80aed48ab4,F01041,0,0,opcode-histogram RF,M0,none,0.07966666666666666,0.29,0
ethereum:0xda28f3d0aabf9c2ecc6d3fffbba00ad079788f66,F00038,0,0,opcode-histogram RF,M0,none,0.32,0.29,1
ethereum:0x1f423d5851cf05fa31c453f42e6e223d739cde11,F01046,0,0,opcode-histogram RF,M0,none,0.26,0.29,0
ethereum:0x2e358a28a5f24d2d362c8e52c59b2737242a4ffb,F00038,0,0,opcode-histogram RF,M0,none,0.32,0.29,1
ethereum:0xe9a70d25b73471716d3b9957a43d58b07f739dec,F01049,0,0,opcode-histogram RF,M0,none,0.15,0.29,0
ethereum:0xb9995ce029536977ca4db82ec14bab92c1aed586,F01009,0,0,opcode-histogram RF,M0,none,0.18333333333333332,0.29,0
ethereum:0x67e18a5b1b78f34d3c58016e59c0e1a783228b1a,F01052,0,0,opcode-histogram RF,M0,none,0.07388888888888888,0.29,0
ethereum:0x7a0e233880af630796eadf9e02b411f22aa76dd0,F01057,0,0,opcode-histogram RF,M0,none,0.12,0.29,0
ethereum:0x5bda98554446e4a582687e81d3c4419fcd6ba6b8,F00837,0,0,opcode-histogram RF,M0,none,0.19833333333333333,0.29,0
ethereum:0x147758a8dd6d8cac95d61d1fca6376035c6ce996,F01062,0,0,opcode-histogram RF,M0,none,0.25666666666666665,0.29,0
ethereum:0x13328936d37ee671778ffc90557195b46c964fbe,F01063,0,0,opcode-histogram RF,M0,none,0.13666666666666666,0.29,0
ethereum:0xa2e57571ed38a8007d4b06f2423664d518acb2b2,F00717,0,0,opcode-histogram RF,M0,none,0.07333333333333333,0.29,0
ethereum:0x82ef85e78d97f4ef3e4be1b7dcc744fa880425d7,F01069,0,0,opcode-histogram RF,M0,none,0.32666666666666666,0.29,1
ethereum:0xd6cedde84be40893d153be9d467cd6ad37875b28,F00708,0,0,opcode-histogram RF,M0,none,0.13,0.29,0
ethereum:0x2d9f81ed95f7161d7b44ba5d711e9f0946f53c3a,F00999,0,0,opcode-histogram RF,M0,none,0.06333333333333334,0.29,0
ethereum:0x359c46f2f5c202d4c4dee9580d3bdfa88b1d1583,F00038,0,0,opcode-histogram RF,M0,none,0.16333333333333333,0.29,0
ethereum:0x000000004f43c49e93c970e84001853a70923b03,F00722,0,0,opcode-histogram RF,M0,none,0.08666666666666667,0.29,0
ethereum:0x03b994f0b65e1632f86e9f22166d9a3b8991cd6f,F01075,0,0,opcode-histogram RF,M0,none,0.4633333333333333,0.29,1
ethereum:0xafa192d9e6cd7e77f0fbbf925c23cad6ed4b112c,F00715,0,0,opcode-histogram RF,M0,none,0.27405555555555555,0.29,0
ethereum:0x12a5fde062886ba79ebc4c206b4c2da34d1b892b,F00880,0,0,opcode-histogram RF,M0,none,0.12,0.29,0
ethereum:0x1b5311ca503e7311818813c74a3f8da244993867,F01081,0,0,opcode-histogram RF,M0,none,0.12333333333333334,0.29,0
ethereum:0x5ef6fc47063d6e199a5d672208a2de645e7b1f45,F01049,0,0,opcode-histogram RF,M0,none,0.17666666666666667,0.29,0
ethereum:0xec16cb7cdfcfacb073f6a75c0b9d7d798946c726,F01087,0,0,opcode-histogram RF,M0,none,0.4564285714285714,0.29,1
ethereum:0xbf14335dae18bf81ef11286c8aa6135c8885e187,F01087,0,0,opcode-histogram RF,M0,none,0.4564285714285714,0.29,1
ethereum:0xd0b94ef30af1c419ec85e5b36a5333016bae3b7b,F00038,0,0,opcode-histogram RF,M0,none,0.41,0.29,1
ethereum:0xab747decdd1c51c3abea8a8c91ea4e4a089abe8e,F00717,0,0,opcode-histogram RF,M0,none,0.09,0.29,0
ethereum:0x998d014ff55ed8db43e2c72919f0868b1cb352b9,F01088,0,0,opcode-histogram RF,M0,none,0.17,0.29,0
ethereum:0x664f4f97329d7a19f99cf01a1b213d5c98ba9a94,F00731,0,0,opcode-histogram RF,M0,none,0.19596296296296295,0.29,0
ethereum:0x0d11fee52609d6bddc818ef58721ecb51dae5308,F01093,0,0,opcode-histogram RF,M0,none,0.08,0.29,0
ethereum:0x7c00d22eaf04696f7cf1429fb2a208d9eda2ec42,F01100,0,0,opcode-histogram RF,M0,none,0.30642857142857144,0.29,1
ethereum:0x4c041c6ae06e2408d9d830ed54e476125352251b,F01009,0,0,opcode-histogram RF,M0,none,0.14666666666666667,0.29,0
ethereum:0xc394b3728608ed82b0b493c8ed09ca1d88429a7e,F00815,0,0,opcode-histogram RF,M0,none,0.7977777777777777,0.29,1
ethereum:0x4fd49f6331983931d8f1d7b36e65f313c663e3b6,F00038,0,0,opcode-histogram RF,M0,none,0.18666666666666668,0.29,0
ethereum:0xffd41811702bb3d141887afad2c3db54a2cc9df0,F01009,0,0,opcode-histogram RF,M0,none,0.18333333333333332,0.29,0
ethereum:0xf368c74f8b9c322d45d076868aeacbb2849026b2,F01105,0,0,opcode-histogram RF,M0,none,0.24,0.29,0
ethereum:0x48a4431dda7fbfdfe60e05509acec03607657c96,F00038,0,0,opcode-histogram RF,M0,none,0.3516666666666667,0.29,1
ethereum:0xcfa266ba068949897ff191ddebd997e0aa9b5f92,F00978,0,0,opcode-histogram RF,M0,none,0.07,0.29,0
ethereum:0xd37eea0dd89b0254ed655a167f3a58d74dff5315,F01112,0,0,opcode-histogram RF,M0,none,0.23633333333333334,0.29,0
ethereum:0xe0a4288457904e01c521f028954b917f51b82eb6,F01117,0,0,opcode-histogram RF,M0,none,0.18,0.29,0
ethereum:0xd466e0ee57d41cbf6f480039da5515aea23867b1,F00038,0,0,opcode-histogram RF,M0,none,0.325,0.29,1
ethereum:0x90ad9656d0efb596aba83f973550c579be828155,F00689,0,0,opcode-histogram RF,M0,none,0.0911111111111111,0.29,0
ethereum:0xe9228a156fa40579eaed989f2288fb8105adf194,F01062,0,0,opcode-histogram RF,M0,none,0.2758333333333333,0.29,0
ethereum:0x61b3017cff0e27fd69bdd5021991b5d5125f7692,F00815,0,0,opcode-histogram RF,M0,none,0.7333333333333333,0.29,1
ethereum:0x2ae6565594440d9afc123a3fbd2b6191d64ea2bb,F00799,0,0,opcode-histogram RF,M0,none,0.1411111111111111,0.29,0
ethereum:0x86cf93c8da6a2be832502215452ad2c38319a5c5,F01122,0,0,opcode-histogram RF,M0,none,0.49416666666666664,0.29,1
ethereum:0x97006fd34cd93a82cc86ac1749f9f60940f0992a,F00038,0,0,opcode-histogram RF,M0,none,0.315,0.29,1
ethereum:0x1c8ef3d487cf7278cb2ccfc1e339b055cd5291ea,F01062,0,0,opcode-histogram RF,M0,none,0.23666666666666666,0.29,0
ethereum:0xc6f42e55fbdc1d28be636c493731e5ebe8839c9d,F00984,0,0,opcode-histogram RF,M0,none,0.13333333333333333,0.29,0
ethereum:0x54bf93ee1a08af3c90c1cf9973d6e95be9ef65d7,F00799,0,0,opcode-histogram RF,M0,none,0.1411111111111111,0.29,0
ethereum:0x24709c3494f5972963d2223b40c0363b96dd5f6e,F00717,0,0,opcode-histogram RF,M0,none,0.07333333333333333,0.29,0
bnb:0xd9c500dff816a1da21a48a732d3498bf09dc9aeb,F01127,0,0,opcode-histogram RF,M0,none,0.11,0.29,0
bnb:0x19a5acf54c9f5c47b1a7beec373ceb2e996cba30,F01139,0,0,opcode-histogram RF,M0,none,0.16333333333333333,0.29,0
bnb:0xaaf1ba54f7b4e9c8504553a2d732684c9a9eb6e4,F00799,0,0,opcode-histogram RF,M0,none,0.15333333333333332,0.29,0
bnb:0xcc3b9c97967bec72650dc2a5b207c5a00c970255,F00199,0,0,opcode-histogram RF,M0,none,0.18111111111111108,0.29,0
bnb:0x0e2dadd8081919cd0534c4144a74204f2db229ec,F01148,0,0,opcode-histogram RF,M0,none,0.15333333333333332,0.29,0
bnb:0xcc0f9a82c921a92aa682a17e5f39899ae911d929,F01153,0,0,opcode-histogram RF,M0,none,0.13333333333333333,0.29,0
bnb:0x1588ffc5edd718ab7db51ad931690aa14e058110,F01158,0,0,opcode-histogram RF,M0,none,0.23,0.29,0
bnb:0x69d13bb734e9c6e42029eb0a670a07319452a996,F00717,0,0,opcode-histogram RF,M0,none,0.12333333333333334,0.29,0
bnb:0xf8fb3489b4c5c46d37e5a042c57b1e61825a48d3,F00815,0,0,opcode-histogram RF,M0,none,0.7658333333333334,0.29,1
bnb:0xf554337aaff6c107ee51b80cdddccd49ba9acdc3,F01171,0,0,opcode-histogram RF,M0,none,0.09666666666666666,0.29,0
bnb:0x6f7c7b0129afd6172dd36891b7048c6cf2d29c7f,F00721,0,0,opcode-histogram RF,M0,none,0.14133333333333334,0.29,0
bnb:0x19ac630c6707a207d415239d08dc429e47b2ef98,F01158,0,0,opcode-histogram RF,M0,none,0.14666666666666667,0.29,0
bnb:0xe0fd90b416db8398ce656035917727848afe7425,F00959,0,0,opcode-histogram RF,M0,none,0.25777777777777783,0.29,0
bnb:0xc759b60c58c56c4be6541c2379542af94e254a91,F01178,0,0,opcode-histogram RF,M0,none,0.16666666666666666,0.29,0
bnb:0xca6adea2a086b92a9cbb3eed878905c7c0c352f1,F01182,0,0,opcode-histogram RF,M0,none,0.04666666666666667,0.29,0
bnb:0x698719a45ee676bbf71d564e52bf8e664c9b8e00,F00715,0,0,opcode-histogram RF,M0,none,0.28202380952380957,0.29,0
bnb:0xff5cba24f9560587aacce19c8b1b8fc0842f4883,F01186,0,0,opcode-histogram RF,M0,none,0.07666666666666666,0.29,0
bnb:0x3c31ec67aa24e04b9b385f57c4e24db5cee9e3f1,F01189,0,0,opcode-histogram RF,M0,none,0.11,0.29,0
bnb:0xd645addfdbe15b80af004c349d72d1bb43e2971a,F00715,0,0,opcode-histogram RF,M0,none,0.2273888888888889,0.29,0
bnb:0x5303ecb5603cbe25d39b1f7aeb5e387d31cd8727,F00715,0,0,opcode-histogram RF,M0,none,0.2718333333333333,0.29,0
bnb:0xe6110f19ff2d645699047721cd391f174d846f61,F00715,0,0,opcode-histogram RF,M0,none,0.28691269841269845,0.29,0
bnb:0x8e7c3ae420b8be4f8117acb311db5c8961c9061d,F00799,0,0,opcode-histogram RF,M0,none,0.15333333333333332,0.29,0
bnb:0x047051f04c10488e15535092389fe162c626290e,F00715,0,0,opcode-histogram RF,M0,none,0.2718333333333333,0.29,0
bnb:0x929062f37ceefb9147bafda8cafcadb85b6d3541,F00038,0,0,opcode-histogram RF,M0,none,0.7905555555555556,0.29,1
bnb:0xc592665af11b46b48e606259a0482395f9c75598,F01197,0,0,opcode-histogram RF,M0,none,0.19201388888888887,0.29,0
bnb:0xd5158b4b5aefacd02d49cdf50e79a9eb31181369,F00715,0,0,opcode-histogram RF,M0,none,0.28202380952380957,0.29,0
bnb:0x4b7d9ac3e1f64e0818989eb59370b62a0b32a2a6,F01201,0,0,opcode-histogram RF,M0,none,0.16,0.29,0
bnb:0x416b30197cf853c0d5079572de7b54ed68fa524f,F01197,0,0,opcode-histogram RF,M0,none,0.15,0.29,0
bnb:0x0d6359fca1bf18f381927dcc5f6ba8fc54ce6b6c,F00689,0,0,opcode-histogram RF,M0,none,0.07111111111111112,0.29,0
bnb:0x0cdd9b042bd25308dd13794c94fb2bfa377825a9,F00714,0,0,opcode-histogram RF,M0,none,0.44,0.29,1
bnb:0x951095c395d19bb7ab6edb0497a7dbfd9098820d,F01206,0,0,opcode-histogram RF,M0,none,0.285,0.29,0
